uri,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated
https://shakespeareandco.princeton.edu/books/slocum-sailing-alone-around/,Sailing Alone Around the World,"Slocum, Joshua",,,,,,1900,Book,False,https://archive.org/details/sailingalonearo01slocgoog,,,2,2,0,1925;1926,2020-07-06T13:27:29+00:00
https://shakespeareandco.princeton.edu/books/ellis-sexual-inversion-studies/,Sexual Inversion (Studies in the Psychology of Sex 2),"Ellis, Havelock",,,,,,1900,Book,False,https://archive.org/details/cu31924013996958,,,7,7,0,1925;1927;1928;1929;1931;1935,2021-11-14T14:15:43.868143+00:00
https://shakespeareandco.princeton.edu/books/brailsford-shelley-godwin-circle/,"Shelley, Godwin, and Their Circle","Brailsford, Henry Noel",,,,,,1900,Book,False,https://archive.org/details/shelleygodwinthe00braiuoft/page/n4/mode/2up,,,1,1,0,1940,2020-07-06T15:02:33+00:00
https://shakespeareandco.princeton.edu/books/dreiser-sister-carrie/,Sister Carrie,"Dreiser, Theodore",,,,,,1900,Book,False,https://archive.org/details/sistercarrie01drei/page/n5/mode/2up,,,25,25,0,1920;1921;1923;1924;1925;1926;1927;1928;1929;1934;1936;1938;1941;1919,2020-06-06T17:45:50+00:00
https://shakespeareandco.princeton.edu/books/wells-tales-unexpected/,Tales of the Unexpected,"Wells, H. G.",,,,,,1900,Book,False,https://archive.org/details/talesofunexpecte00wellrich/page/n3/mode/2up,,,2,2,0,1938;1923,2020-05-28T02:13:23+00:00
https://shakespeareandco.princeton.edu/books/harland-cardinals-snuff-box/,The Cardinal's Snuff Box,"Harland, Henry",,,,,,1900,Book,False,,,,1,1,0,1939,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/seiss-golden-altar-forms/,The Golden Altar: Forms of Living Faith,"Seiss, Joseph A.",,,,,,1900,Book,False,https://archive.org/details/goldenaltarforms00seis,,,1,1,0,1929,2021-06-22T02:11:30+00:00
https://shakespeareandco.princeton.edu/books/whibley-pageantry-life/,The Pageantry of Life,"Whibley, Charles",,,,,,1900,Book,False,https://archive.org/details/pageantryoflife00whibuoft/page/n7/mode/2up,,,1,1,0,1938,2021-01-27T21:35:11+00:00
https://shakespeareandco.princeton.edu/books/roosevelt-strenuous-life/,The Strenuous Life: Essays and Addresses,"Roosevelt, Theodore",,,,,,1900,Book,False,https://archive.org/details/strenuouslife01roos,,,1,1,0,1938,2021-11-04T22:48:42.905853+00:00
https://shakespeareandco.princeton.edu/books/chaucer-students-chaucer-complete/,The Student's Chaucer: Being a Complete Edition of His Works Edited from Numerous Manuscripts,"Chaucer, Geoffrey","Skeat, Walter William",,,,,1900,Book,False,https://archive.org/details/studentschaucerb00chaurich,,,4,4,0,1937;1938;1941;1934,2021-11-04T20:24:30.765862+00:00
https://shakespeareandco.princeton.edu/books/baum-wizard-oz/,The Wonderful Wizard of Oz,"Baum, L. Frank",,,,,,1900,Book,False,https://archive.org/details/wonderfulwizardo00baumiala,,,1,0,1,1940,2020-07-07T14:45:29+00:00
https://shakespeareandco.princeton.edu/books/sterne-works-sterne-life/,"The Works of Sterne: The Life and Opinions of Tristram Shandy, Gentleman & A Sentimental Journey through France and Italy","Sterne, Laurence",,,,,,1900,Book,False,,"Vol. 1 The Life and Opinions of Tristram Shandy, Gentleman;Vol. 2 A Sentimental Journey through France and Italy;2 vols.","For additional borrows, see [*Tristram Shandy*](https://shakespeareandco.princeton.edu/books/sterne-life-opinions-tristram/) and [*A Sentimental Journey*](https://shakespeareandco.princeton.edu/books/sterne-sentimental-journey-france/).",13,13,0,1924;1925;1927;1929;1931;1933;1934;1938;1939;1940;1946,2020-07-14T04:36:52+00:00
https://shakespeareandco.princeton.edu/books/jerome-three-men-bummel/,Three Men on the Bummel,"Jerome, Jerome K.",,,,,,1900,Book,False,https://archive.org/details/in.ernet.dli.2015.97438,,,4,4,0,1921;1940;1925,2021-11-03T01:56:00.115678+00:00
https://shakespeareandco.princeton.edu/books/butler-erewhon-revisited-twenty/,"Erewhon Revisited: Twenty Years Later, Both by the Original Discoverer of the Country and by His Son","Butler, Samuel",,,,,,1901,Book,False,https://archive.org/details/cu31924013448257,,,5,5,0,1920;1922;1923,2021-06-05T01:22:21+00:00
https://shakespeareandco.princeton.edu/books/ogrady-gates-north/,In the Gates of the North,"O'Grady, Standish James",,,,,,1901,Book,False,https://archive.org/details/ingatesofnorth00ograiala,,,4,4,0,1936;1937;1938;1939,2021-07-11T23:52:23+00:00
https://shakespeareandco.princeton.edu/books/yeats-irish-fairy-folk/,Irish Fairy and Folk Tales,,"Yeats, William Butler",,,,,1901,Book,False,https://archive.org/details/irishfairyfolkta00yeatuoft,,Modern Library 044.,1,0,1,1939,2020-07-17T02:03:48+00:00
https://shakespeareandco.princeton.edu/books/kipling-kim/,Kim,"Kipling, Rudyard",,,,,,1901,Book,False,https://archive.org/details/kim00kipl_2,,,9,7,1,1920;1921;1933;1934;1936;1937;1940,2021-07-18T00:22:09+00:00
https://shakespeareandco.princeton.edu/books/sinclair-king-midas/,King Midas,"Sinclair, Upton",,,,,,1901,Book,False,https://archive.org/details/kingmidas00sincrich/page/n3/mode/2up,,,3,3,0,1928;1932;1941,2020-06-06T20:24:28+00:00
https://shakespeareandco.princeton.edu/books/dickinson-letters-john-chinaman/,Letters from John Chinaman,"Dickinson, G. Lowes",,,,,,1901,Book,False,https://archive.org/details/lettersfromjohnc00dickiala,,,2,2,0,1939;1925,2021-07-20T00:34:54+00:00
https://shakespeareandco.princeton.edu/books/seton-lives-hunted-containing/,"Lives of the Hunted: Containing a True Account of the Doings of Five Quadrupeds & Three Birds, and, in Elucidation of the Same, Over 200 Drawings","Seton, Ernest Thompson",,,,,,1901,Book,False,https://archive.org/details/liveshuntedcont01setogoog,,,1,1,0,1933,2021-10-26T00:02:50.463848+00:00
https://shakespeareandco.princeton.edu/books/rice-mrs-wiggs-cabbage/,Mrs. Wiggs of the Cabbage Patch,"Rice, Alice Caldwell Hegan",,,,,,1901,Book,False,https://archive.org/details/mrswiggsofcabbagx00rice/page/n7/mode/2up,,,2,1,0,1920;1940,2021-11-14T01:31:34.242416+00:00
https://shakespeareandco.princeton.edu/books/lavignac-music-musicians/,Music and Musicians,"Lavignac, Albert","Krehbiel, H. E.",,,"Marchant, William",,1901,Book,False,https://archive.org/details/cu31924017725742,,,1,1,0,1929,2021-11-13T22:32:17.939784+00:00
https://shakespeareandco.princeton.edu/books/moore-sister-teresa/,Sister Teresa,"Moore, George",,,,,,1901,Book,False,https://archive.org/details/teresasister00moorrich/page/n9/mode/2up,,,7,7,0,1924;1925;1928;1935;1936;1937,2020-05-30T21:33:14+00:00
https://shakespeareandco.princeton.edu/books/chesterton-defendant/,The Defendant,"Chesterton, G. K.",,,,,,1901,Book,False,https://archive.org/details/thedefendant00chesuoft,,,1,1,0,1922,2021-05-02T02:26:55+00:00
https://shakespeareandco.princeton.edu/books/wells-first-men-moon/,The First Men in the Moon,"Wells, H. G.",,,,,,1901,Book,False,https://archive.org/details/firstmeninmoo00well/page/n7/mode/2up,,,1,1,0,1934,2020-05-28T01:46:01+00:00
https://shakespeareandco.princeton.edu/books/weston-legend-sir-lancelot/,The Legend of Sir Lancelot du Lac,"Weston, Jessie",,,,,,1901,Book,False,https://archive.org/details/legendofsirlance00west,,,2,2,0,1939;1941,2021-07-19T23:45:48+00:00
https://shakespeareandco.princeton.edu/books/maeterlinck-life-bee/,The Life of the Bee,"Maeterlinck, Maurice",,,,,,1901,Book,False,https://archive.org/details/lifeofbee00maet_0,Vol. 1,,2,2,0,1933;1926,2021-07-20T02:05:55+00:00
https://shakespeareandco.princeton.edu/books/dickinson-meaning-good-dialogue/,The Meaning of Good: A Dialogue,"Dickinson, G. Lowes",,,,,,1901,Book,False,https://archive.org/details/meaningofgooddia06dick,,,1,1,0,1921,2021-11-15T18:37:04.023749+00:00
https://shakespeareandco.princeton.edu/books/poe-poems-edgar-allan/,The Poems of Edgar Allan Poe,"Poe, Edgar Allan",,,,"Robinson, W. Heath",,1901,Book,False,https://archive.org/details/poemsedgarallan02poegoog,,,1,1,0,1932,2021-11-09T00:20:41.571686+00:00
https://shakespeareandco.princeton.edu/books/james-sacred-fount/,The Sacred Fount,"James, Henry",,,,,,1901,Book,False,https://archive.org/details/thesacredfount00jamerich,,,1,1,0,1936,2020-05-27T01:33:13+00:00
https://shakespeareandco.princeton.edu/books/kennedy-second-book-moses/,The Second Book of Moses Called Exodus,,"Kennedy, A. R. S.",,,,,1901,Book,False,https://archive.org/details/secondbookmoses00kenngoog/page/n2/mode/2up,,From the Temple Bible series.,1,0,1,1931,2020-06-02T21:18:39+00:00
https://shakespeareandco.princeton.edu/books/borrow-zincali-account-gypsies/,The Zincali: An Account of the Gypsies of Spain,"Borrow, George Henry",,,,,,1901,Book,False,https://archive.org/details/zincaliaccountof00borruoft/page/n10/mode/2up,,,1,1,0,1928,2021-01-07T18:48:39+00:00
https://shakespeareandco.princeton.edu/books/nichol-carlyle/,Thomas Carlyle,"Nichol, John","Morley, John",,,,,1901,Book,False,https://archive.org/details/thomascarlyl00nich/page/n6/mode/2up,,,1,1,0,1941,2021-11-01T04:43:54.498629+00:00
https://shakespeareandco.princeton.edu/books/shaw-three-plays-puritans/,Three Plays for Puritans,"Shaw, George Bernard",,,,,,1901,Book,False,https://archive.org/details/forpur00shawthreeplaysrich/page/n7/mode/2up,,,7,7,0,1925;1926;1932;1934;1938;1941,2020-06-02T19:16:24+00:00
https://shakespeareandco.princeton.edu/books/london-daughter-snows/,A Daughter of the Snows,"London, Jack",,,,,,1902,Book,False,https://archive.org/details/adaughtersnows00londgoog,,,1,1,0,1922,2021-05-02T01:41:00+00:00
https://shakespeareandco.princeton.edu/books/bennett-anna-five-towns/,Anna of the Five Towns,"Bennett, Arnold",,,,,,1902,Book,False,https://archive.org/details/annaoffivetownsn00benniala,,,4,4,0,1920;1937;1939,2021-03-03T01:14:26+00:00
https://shakespeareandco.princeton.edu/books/london-children-frost/,Children of the Frost,"London, Jack",,,,,,1902,Book,False,https://archive.org/details/childrenfrost01londgoog,,,1,1,0,1941,2020-07-31T22:53:11+00:00
https://shakespeareandco.princeton.edu/books/stephen-george-eliot/,George Eliot,"Stephen, Leslie","Morley, John",,,,,1902,Book,False,https://archive.org/details/georgeeliot05stepgoog/page/n13/mode/2up,,,1,1,0,1927,2020-05-20T21:55:42+00:00
https://shakespeareandco.princeton.edu/books/kipling-just-stories/,Just So Stories,"Kipling, Rudyard",,,,,,1902,Book,False,https://archive.org/details/justsostories00kipl,,,3,2,0,1920;1961;1940,2020-06-28T21:26:14+00:00
https://shakespeareandco.princeton.edu/books/hobbes-love-soul-hunters/,Love and the Soul Hunters,"Hobbes, John Oliver",,,,,,1902,Book,False,https://archive.org/details/loveandsoulhunt03hobbgoog,,,1,1,0,1928,2021-10-26T02:53:49.286481+00:00
https://shakespeareandco.princeton.edu/books/huneker-melomaniacs/,Melomaniacs,"Huneker, James",,,,,,1902,Book,False,https://archive.org/details/cu31924021770148,,,1,1,0,1923,2021-11-15T14:28:30.973796+00:00
https://shakespeareandco.princeton.edu/books/margoliouth-proverbs-ecclesiastes-song/,"Proverbs, Ecclesiastes, and the Song of Solomon",,"Margoliouth, D. S.",,,,,1902,Book,False,,,,1,0,1,1930,2020-04-30T19:40:15+00:00
https://shakespeareandco.princeton.edu/books/goncourt-renee-mauperin/,Renée Mauperin,"Goncourt, Edmond de",,"Hallard, Alys",,,,1902,Book,False,https://archive.org/details/reneemauperingo00gonciala,,,1,0,1,1927,2021-11-08T05:44:22.538654+00:00
https://shakespeareandco.princeton.edu/books/dobson-samuel-richardson/,Samuel Richardson,"Dobson, Henry Austin",,,,,,1902,Book,False,https://archive.org/details/samuelrichardson00dobs,,,2,2,0,1937;1941,2021-11-07T01:30:36.415714+00:00
https://shakespeareandco.princeton.edu/books/barrie-admirable-crichton/,The Admirable Crichton,"Barrie, J. M.",,,,,,1902,Book,False,https://archive.org/details/admirablecricht01barrgoog,,,5,5,0,1921;1923;1924;1925;1935;1938,2021-01-17T22:09:09+00:00
https://shakespeareandco.princeton.edu/books/noguchi-american-diary-japanese/,The American Diary of a Japanese Girl,"Noguchi, Yoné",,,,,,1902,Book,False,https://archive.org/details/americandiaryofj00noguiala,,,1,1,0,1920;1919,2021-01-18T03:02:26+00:00
https://shakespeareandco.princeton.edu/books/harper-book-ezra-nehemiah/,"The Book of Ezra, Nehemiah, and Esther",,"Harper, J. Wilson",,,,,1902,Book,False,,,From the Temple Bible series.,1,0,1,1930,2020-06-02T21:18:55+00:00
https://shakespeareandco.princeton.edu/books/addis-book-job-book/,The Book of Job and The Book of Ruth,,"Addis, William E.",,,,,1902,Book,False,,,,1,0,1,1930,2020-04-30T19:40:17+00:00
https://shakespeareandco.princeton.edu/books/zola-dram-shop/,The Dram Shop,"Zola, Émile",,,,,,1902,Book,False,https://archive.org/details/dramshoplassommo00zola,,,1,1,0,1937,2020-06-15T13:34:22+00:00
https://shakespeareandco.princeton.edu/books/doyle-hound-baskervilles/,The Hound of the Baskervilles,"Doyle, Arthur Conan",,,,,,1902,Book,False,https://archive.org/details/houndofbaskervil00doylrich/page/n7/mode/2up,,,5,5,0,1929;1930;1939;1945,2020-05-28T13:52:35+00:00
https://shakespeareandco.princeton.edu/books/gide-immoralist/,The Immoralist,"Gide, André",,,,,,1902,Book,False,,,,2,2,0,1936;1935,2020-06-29T15:35:11+00:00
https://shakespeareandco.princeton.edu/books/spurr-life-writings-alexandre/,The Life and Writings of Alexandre Dumas (1802 – 1870),"Spurr, Harry A.",,,,,,1902,Book,False,https://archive.org/details/lifewritingsofal00spurrich,,,1,1,0,1930,2021-07-20T01:49:12+00:00
https://shakespeareandco.princeton.edu/books/barrie-little-white-bird/,The Little White Bird,"Barrie, J. M.",,,,,,1902,Book,False,https://archive.org/details/littlewhitebird13barr,,,2,1,0,1940,2021-10-25T23:56:43.536015+00:00
https://shakespeareandco.princeton.edu/books/crawley-mystic-rose-study/,The Mystic Rose: A Study of Primitive Marriage,"Crawley, Ernest",,,,,,1902,Book,False,https://archive.org/details/TheMysticRose,Vol. 1;2 vols.,,2,2,0,1929;1930;1938,2021-11-13T20:15:46.367222+00:00
https://shakespeareandco.princeton.edu/books/belloc-path-rome/,The Path to Rome,"Belloc, Hilaire",,,,,,1902,Book,False,https://archive.org/details/in.ernet.dli.2015.172142,,,1,0,0,1920,2021-11-11T04:41:00.913083+00:00
https://shakespeareandco.princeton.edu/books/wells-sea-lady/,The Sea Lady,"Wells, H. G.",,,,,,1902,Book,False,https://archive.org/details/sealadytissueofm00well/page/n7/mode/2up,,,1,1,0,1941,2020-05-28T02:32:57+00:00
https://shakespeareandco.princeton.edu/books/james-varieties-religious-experience/,The Varieties of Religious Experience,"James, William",,,,,,1902,Book,False,https://archive.org/details/varietiesreligi02jamegoog,2 vols.,,4,4,0,1938;1923;1939;1926,2021-10-30T23:44:51.966670+00:00
https://shakespeareandco.princeton.edu/books/james-wings-dove/,The Wings of the Dove,"James, Henry",,,,,,1902,Book,False,https://archive.org/details/wingsofthedove02jamerich/page/n5/mode/2up,Vol. 2;2 vols.,,6,6,0,1924;1925;1926;1927;1930;1939;1940,2020-07-15T17:21:32+00:00
https://shakespeareandco.princeton.edu/books/conrad-typhoon/,Typhoon,"Conrad, Joseph",,,,,,1902,Book,False,https://archive.org/details/typhoon00conr/page/n3/mode/2up,,,7,6,1,1920;1921;1922;1940,2020-06-03T03:15:56+00:00
https://shakespeareandco.princeton.edu/books/conrad-youth-narrative/,Youth: A Narrative,"Conrad, Joseph",,,,,,1902,Book,False,https://archive.org/details/youthandtwoothe00conrgoog,,,8,8,0,1920;1922;1923;1924;1936;1938;1919,2021-01-07T18:50:17+00:00
https://shakespeareandco.princeton.edu/books/joyce-concise-history-ireland/,A Concise History of Ireland,"Joyce, P. W.",,,,,,1903,Book,False,https://archive.org/details/concisehistoryof00joyc/page/n6/mode/2up,,,2,2,0,1929;1941,2020-05-15T03:20:09+00:00
https://shakespeareandco.princeton.edu/books/trent-history-american-literature/,A History of American Literature,"Trent, William P.",,,,,,1903,Book,False,https://archive.org/details/historyofameric00tren/page/n8/mode/2up,,,1,1,0,1920,2020-04-30T19:40:14+00:00
https://shakespeareandco.princeton.edu/books/mantzius-history-theatrical-art/,A History of Theatrical Art in Ancient and Modern Times,"Mantzius, Karl",,,,,,1903,Book,False,,,,1,1,0,1931,2020-07-15T20:05:25+00:00
https://shakespeareandco.princeton.edu/books/ellis-analysis-sexual-impulse/,Analysis of the Sexual Impulse; Love and Pain; The Sexual Impulse in Women (Studies in the Psychology of Sex 3),"Ellis, Havelock",,,,,,1903,Book,False,https://archive.org/details/analysissexuali00elligoog,,,4,4,0,1929;1931;1940;1934,2021-11-17T13:31:03.694488+00:00
https://shakespeareandco.princeton.edu/books/merrick-conrad-quest-youth/,Conrad in Quest of His Youth,"Merrick, Leonard",,,,,,1903,Book,False,https://archive.org/details/conradinquestofh00merr,,,2,2,0,1921;1923,2021-04-18T18:52:08+00:00
https://shakespeareandco.princeton.edu/books/martin-emmy-lou-book/,Emmy Lou: Her Book and Heart,"Martin, George Madden",,,,,,1903,Book,False,https://archive.org/details/emmylouherbooka00martgoog,,,1,1,0,1920,2020-06-29T12:39:08+00:00
https://shakespeareandco.princeton.edu/books/shaw-man-superman/,Man and Superman,"Shaw, George Bernard",,,,,,1903,Book,False,https://archive.org/details/mansupermancomed00shawrich/page/n7/mode/2up,,,5,5,0,1920;1921;1924;1926;1935,2020-06-03T01:29:54+00:00
https://shakespeareandco.princeton.edu/books/wells-mankind-making/,Mankind in the Making,"Wells, H. G.",,,,,,1903,Book,False,https://archive.org/details/mankindinmaking00wellrich,,,2,2,0,1920;1941;1942,2020-05-28T11:53:14+00:00
https://shakespeareandco.princeton.edu/books/carlyle-new-letters-memorials/,New Letters and Memorials of Jane Welsh Carlyle,"Carlyle, Jane Welsh","Carlyle, Alexander",,,,,1903,Book,False,https://archive.org/details/newlettersmemori01carl/page/n7/mode/2up,Vol. 1,,2,2,0,1937;1926,2020-09-30T14:12:04+00:00
https://shakespeareandco.princeton.edu/books/symons-plays-acting-music/,"Plays, Acting, and Music","Symons, Arthur",,,,,,1903,Book,False,https://archive.org/details/playsactingmusic00symouoft,,,1,1,0,1920,2020-05-31T01:55:22+00:00
https://shakespeareandco.princeton.edu/books/moore-principia-ethica/,Principia Ethica,"Moore, George Edward",,,,,,1903,Book,False,https://archive.org/details/principiaethica01moor,,,1,0,1,1930,2021-11-09T18:14:08.294803+00:00
https://shakespeareandco.princeton.edu/books/roberts-rachel-marr/,Rachel Marr,"Roberts, Morley",,,,,,1903,Book,False,https://archive.org/details/cu31924013217876,,,1,1,0,1928,2021-11-08T14:24:40.282413+00:00
https://shakespeareandco.princeton.edu/books/wiggin-rebecca-sunnybrook-farm/,Rebecca of Sunnybrook Farm,"Wiggin, Kate Douglas Smith",,,,,,1903,Book,False,https://archive.org/details/rebeccaofsunnybr00wigg,,,1,1,0,1924,2021-11-08T13:57:57.605825+00:00
https://shakespeareandco.princeton.edu/books/swynnerton-romantic-tales-punjab/,Romantic Tales from the Punjab,,"Swynnerton, Charles",,,,,1903,Book,False,https://archive.org/details/romantictalesfro00swyniala,,,1,1,0,1925,2021-11-07T18:49:14.929744+00:00
https://shakespeareandco.princeton.edu/books/weininger-sex-character/,Sex and Character,"Weininger, Otto",,,,,,1903,Book,False,https://archive.org/details/sexcharacter00wein/page/n8/mode/2up,,,2,2,0,1922;1935,2020-06-28T19:48:43+00:00
https://shakespeareandco.princeton.edu/books/james-ambassadors/,The Ambassadors,"James, Henry",,,,,,1903,Book,False,https://archive.org/details/ambassadors00jame_2/page/n5/mode/2up,Vol. 1;Vol. 2;2 vols.,,11,11,0,1924;1927;1930;1935;1936;1937;1938;1939,2020-07-11T20:07:18+00:00
https://shakespeareandco.princeton.edu/books/jonson-best-plays-ben/,The Best Plays of Ben Jonson,"Jonson, Ben","Nicholson, Brinsley;Herford, C. H.",,,,,1903,Book,False,,"Vol. 1, 1903 Every Man in His Humour; Every Man Out of His Humour; The Poetaster;Vol. 2, 1903 Bartholomew Fair; Cynthia&#x27;s Revels, or the Fountain of Self-Love; Sejanus His Fall;Vol. 3, 1903 Volpone, or the Fox; Epicœne, or the Silent Woman; The Alchemist;Vol. 1, Vol. 3 Every Man in His Humour; Every Man Out of His Humour; The Poetaster. Volpone, or the Fox; Epicœne, or the Silent Woman; The Alchemist",From the [Mermaid Series](https://seriesofseries.owu.edu/mermaid-series/).,6,6,0,1924;1935;1939;1940;1941,2020-07-14T22:13:38+00:00
https://shakespeareandco.princeton.edu/books/marlowe-christopher-marlowe/,The Best Plays of Christopher Marlowe,"Marlowe, Christopher","Ellis, Havelock",,"Symonds, John Addington",,,1903,Book,False,https://archive.org/details/christophermarl00marluoft/page/n8/mode/2up,,From the [Mermaid Series](https://seriesofseries.owu.edu/mermaid-series/).,2,2,0,1938;1932,2020-06-07T02:39:53+00:00
https://shakespeareandco.princeton.edu/books/london-call-wild/,The Call of the Wild,"London, Jack",,,,,,1903,Book,False,https://archive.org/details/callofwild02lond,,,2,2,0,1923;1941,2021-04-02T02:02:33+00:00
https://shakespeareandco.princeton.edu/books/green-filigree-ball-full/,The Filigree Ball: Being a Full and True Account of the Solution of the Mystery Concerning the Jeffrey-Moore Affair,"Green, Anna Katharine",,,,,,1903,Book,False,https://archive.org/details/filigreeballanna00greerich,,,3,3,0,1920;1932;1935,2021-06-16T02:22:21+00:00
https://shakespeareandco.princeton.edu/books/kipling-five-nations/,The Five Nations,"Kipling, Rudyard",,,,,,1903,Book,False,https://archive.org/details/fivenations05kiplgoog,,,3,3,0,1937;1939,2021-06-16T02:37:27+00:00
https://shakespeareandco.princeton.edu/books/forster-life-charles-dickens/,The Life of Charles Dickens,"Forster, John;Gissing, George Robert",,,,,,1903,Book,False,https://archive.org/details/cu31924013473776,,,2,2,0,1928;1938,2020-05-27T02:50:54+00:00
https://shakespeareandco.princeton.edu/books/benson-light-invisible/,The Light Invisible,"Benson, Robert-Hugh",,,,,,1903,Book,False,https://archive.org/details/TheLightInvisible/page/n9/mode/2up,,,1,0,1,1937,2021-07-21T13:32:05+00:00
https://shakespeareandco.princeton.edu/books/norris-pit-story-chicago/,The Pit: A Story of Chicago,"Norris, Frank",,,,,,1903,Book,False,https://archive.org/details/pitstoryofchicag00norrrich,,,2,2,0,1924,2021-11-09T22:08:07.293478+00:00
https://shakespeareandco.princeton.edu/books/gissing-private-papers-henry/,The Private Papers of Henry Ryecroft,"Gissing, George Robert",,,,,,1903,Book,False,https://archive.org/details/papersofhprivate00gissrich,,,4,3,0,1921;1923;1925,2020-05-27T02:55:48+00:00
https://shakespeareandco.princeton.edu/books/childers-riddle-sands/,The Riddle of the Sands,"Childers, Erskine",,,,,,1903,Book,False,https://archive.org/details/riddlesandsarec00chilgoog,,,1,0,0,1923,2021-11-08T05:02:49.151030+00:00
https://shakespeareandco.princeton.edu/books/moore-untilled-field/,The Untilled Field,"Moore, George",,,,,,1903,Book,False,https://archive.org/details/fielduntilled00moorrich/page/n5/mode/2up,,,7,7,0,1936;1922;1924;1935,2020-05-30T21:28:26+00:00
https://shakespeareandco.princeton.edu/books/butler-way-flesh/,The Way of All Flesh,"Butler, Samuel",,,,,,1903,Book,False,https://archive.org/details/wayofallflesh00butliala,,,25,25,0,1920;1921;1922;1923;1924;1925;1926;1929;1934;1935;1936;1940;1941,2021-10-29T12:01:32.876869+00:00
https://shakespeareandco.princeton.edu/books/greenslet-walter-pater/,Walter Pater,"Greenslet, Ferris",,,,,,1903,Book,False,https://archive.org/details/walterpater00gree,,,1,1,0,1925,2021-10-30T20:08:12.717073+00:00
https://shakespeareandco.princeton.edu/books/ellis-study-british-genius/,A Study of British Genius,"Ellis, Havelock",,,,,,1904,Book,False,https://archive.org/details/b31360944,,,2,2,0,1938;1933,2021-11-04T12:04:24.461350+00:00
https://shakespeareandco.princeton.edu/books/gilbert-bab-ballads/,Bab Ballads,"Gilbert, W. S.",,,,,,1904,Book,False,https://archive.org/details/babballads00gilb/page/n5/mode/2up,,,3,3,0,1938;1948;1919,2020-08-20T02:40:20+00:00
https://shakespeareandco.princeton.edu/books/snaith-broke-covenden/,Broke of Covenden,"Snaith, J. C.",,,,,,1904,Book,False,https://archive.org/details/brokeofcovenden00snairich,,,1,1,0,1923,2020-06-20T17:30:57+00:00
https://shakespeareandco.princeton.edu/books/henry-cabbages-kings/,Cabbages and Kings,"Henry, O.",,,,,,1904,Book,False,https://archive.org/details/cabbageskings00henruoft,,,4,4,0,1928;1941;1925;1926,2021-04-02T01:59:22+00:00
https://shakespeareandco.princeton.edu/books/ibsen-emperor-galilean-world/,Emperor and Galilean: A World-Historic Drama,"Ibsen, Henrik",,"Archer, William",,,,1904,Book,False,https://archive.org/details/in.ernet.dli.2015.169725/page/n6/mode/2up,,,1,1,0,1924,2020-08-23T01:46:13+00:00
https://shakespeareandco.princeton.edu/books/lee-great-englishmen-sixteenth/,Great Englishmen of the Sixteenth Century,"Lee, Sidney",,,,,,1904,Book,False,https://archive.org/details/greaten00glishmenoleesrich,,,1,1,0,1924,2021-06-22T02:58:29+00:00
https://shakespeareandco.princeton.edu/books/hudson-green-mansions-romance/,Green Mansions: A Romance of the Tropical Forest,"Hudson, W. H.",,,,,,1904,Book,False,https://archive.org/details/in.ernet.dli.2015.182824,,,11,10,1,1921;1923;1926;1927;1934;1935;1938,2021-06-22T17:26:40+00:00
https://shakespeareandco.princeton.edu/books/henry-heart-west/,Heart of the West,"Henry, O.",,,,,,1904,Book,False,https://archive.org/details/cu31924022147353,,,2,2,0,1924;1925;1941,2021-06-23T03:05:57+00:00
https://shakespeareandco.princeton.edu/books/de-la-mare-henry-brocken/,Henry Brocken,"De la Mare, Walter",,,,,,1904,Book,False,https://archive.org/details/henrybrockenhist00delauoft,,,1,1,0,1940,2021-06-23T03:18:56+00:00
https://shakespeareandco.princeton.edu/books/hearn-japan-attempt-interpretation/,Japan: An Attempt at Interpretation,"Hearn, Lafcadio",,,,,,1904,Book,False,https://archive.org/details/attemptatinterp00hearrich/page/n7/mode/2up,,,3,3,0,1921;1923;1924;1919,2020-08-01T01:56:09+00:00
https://shakespeareandco.princeton.edu/books/wordsworth-journals-dorothy-wordsworth/,Journals of Dorothy Wordsworth,"Wordsworth, Dorothy","Knight, William Angus",,,,,1904,Book,False,https://archive.org/details/cu31924104001478,2 vols.,,3,3,0,1938;1939;1934,2021-07-17T23:36:08+00:00
https://shakespeareandco.princeton.edu/books/hutchinson-memoirs-life-colonel/,Memoirs of the Life of Colonel Hutchinson,"Hutchinson, Lucy",,,,,,1904,Book,False,https://archive.org/details/memoirsoflifeofc00hutc_1,,,1,1,0,1941,2021-11-15T06:21:48.718344+00:00
https://shakespeareandco.princeton.edu/books/adams-mont-saint-michel/,Mont-Saint-Michel and Chartres,"Adams, Henry",,,"Cram, Ralph Adamsc",,,1904,Book,False,https://archive.org/details/montsaintmichelc00adam,,,9,7,0,1923;1927;1933;1935;1937;1938,2021-11-14T15:07:08.302369+00:00
https://shakespeareandco.princeton.edu/books/conrad-nostromo-tale-seaboard/,Nostromo: A Tale of the Seaboard,"Conrad, Joseph",,,,,,1904,Book,False,https://archive.org/details/in.ernet.dli.2015.102748/page/n5/mode/2up,,,7,6,1,1920;1923;1924;1925;1938;1940,2020-06-03T17:46:46+00:00
https://shakespeareandco.princeton.edu/books/gilbert-original-plays/,Original Plays,"Gilbert, W. S.",,,,,,1904,Book,False,https://archive.org/details/originalplays01gilb/page/n7/mode/2up,,,1,1,0,1948,2020-08-20T02:41:45+00:00
